primary_key;order_reference;code_cip_id;salesrep_id;article_code;article_name;quantity;unit_price;discount;net_revenue;order_date;
14160;2702221540S00DR;2249689;1;5599;Gyn-Aloe Soin Lavant Flacon 250ml - 8.026.380.055.999;6;12.5;55%;33.75;2022-02-28;
14161;2702221540S00DR;2249689;1;5600;Echantillon Gyn-Aloe Soin Lavant;24;;0%;;2022-02-28;
14162;2702221540S00DR;2249689;1;5601;Echantillon Pure Crème;12;;0%;;2022-02-28;
14168;2602221746S00DR;2213338;1;Vide;Vide;773;970.8;50%;485.4;2022-02-28;
14169;2602221746S00DR;2213338;1;5047;Nutri-Pulpe 500ml - 8.026.380.050.475;6;16.9;50%;50.7;2022-02-28;
14170;2602221746S00DR;2213338;1;5048;Nutri-Pulpe Pêche Blanche 1000ml - 8.026.380.050.482;6;24.9;50%;74.7;2022-02-28;
14171;2602221746S00DR;2213338;1;5049;Nutri-Pulpe Pêche Blanche 500ml - 8.026.380.050.499;6;16.9;50%;50.7;2022-02-28;
14172;2602221746S00DR;2213338;1;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;24;9.9;50%;118.8;2022-02-28;
14173;2602221746S00DR;2213338;1;5052;Aloe-Oil Huile Réparatrice 50ml - 8.026.380.050.529;18;9.9;50%;89.1;2022-02-28;
14174;2602221746S00DR;2213338;1;5053;Aloe-Oil Crème Réparatrice 150ml - 8.026.380.050.536;12;16.9;50%;101.4;2022-02-28;
14175;2602221746S00DR;2213338;1;5065;Totem Double Face;1;;0%;;2022-02-28;
14176;2602221746S00DR;2213338;1;5152;Présentoir de Comptoir Gamme Aloe;1;;0%;;2022-02-28;
14177;2602221746S00DR;2213338;1;5153;Présentoir de Sol Gamme Aloe;1;;0%;;2022-02-28;
14178;2602221746S00DR;2213338;1;5154;Grand Aloe Vera Cartonné de Linéaire ou Vitrine;1;;0%;;2022-02-28;
14179;2602221746S00DR;2213338;1;5155;Présentoir de Comptoir Aloe-Oil;1;;0%;;2022-02-28;
14180;2602221746S00DR;2213338;1;5156;Brochure Gamme Aloe Vera;348;;0%;;2022-02-28;
14181;2602221746S00DR;2213338;1;5177;Echantillon Nutri-Pulpe;12;;0%;;2022-02-28;
14182;2602221746S00DR;2213338;1;5584;Echantillon Aloe-Oil Huile Réparatrice;72;;0%;;2022-02-28;
14183;2602221746S00DR;2213338;1;5585;Echantillon Aloe-Oil Crème Réparatrice;48;;0%;;2022-02-28;
14184;2602221746S00DR;2213338;1;5586;Echantillon Pur Gel;144;;0%;;2022-02-28;
14185;2602221746S00DR;2213338;1;5601;Echantillon Pure Crème;48;;0%;;2022-02-28;
14186;2602221746S00DR;2213338;1;5869;Echantillon Nutri-Pulpe Goût Pêche Blanche;24;;0%;;2022-02-28;
14135;2802221052S00DR;2003195;1;Vide;Vide;245;616.8;45%;339.24;2022-03-01;
14136;2802221052S00DR;2003195;1;5047;Nutri-Pulpe 500ml - 8.026.380.050.475;6;16.9;45%;55.77;2022-03-01;
14137;2802221052S00DR;2003195;1;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;12;9.9;45%;65.34;2022-03-01;
14138;2802221052S00DR;2003195;1;5052;Aloe-Oil Huile Réparatrice 50ml - 8.026.380.050.529;12;9.9;45%;65.34;2022-03-01;
14139;2802221052S00DR;2003195;1;5053;Aloe-Oil Crème Réparatrice 150ml - 8.026.380.050.536;12;16.9;45%;111.54;2022-03-01;
14140;2802221052S00DR;2003195;1;5065;Totem Double Face;1;;0%;;2022-03-01;
14141;2802221052S00DR;2003195;1;5152;Présentoir de Comptoir Gamme Aloe;1;;0%;;2022-03-01;
14142;2802221052S00DR;2003195;1;5154;Grand Aloe Vera Cartonné de Linéaire ou Vitrine;1;;0%;;2022-03-01;
14143;2802221052S00DR;2003195;1;5155;Présentoir de Comptoir Aloe-Oil;1;;0%;;2022-03-01;
14144;2802221052S00DR;2003195;1;5156;Brochure Gamme Aloe Vera;96;;0%;;2022-03-01;
14145;2802221052S00DR;2003195;1;5177;Echantillon Nutri-Pulpe;12;;0%;;2022-03-01;
14146;2802221052S00DR;2003195;1;5584;Echantillon Aloe-Oil Huile Réparatrice;24;;0%;;2022-03-01;
14147;2802221052S00DR;2003195;1;5585;Echantillon Aloe-Oil Crème Réparatrice;24;;0%;;2022-03-01;
14148;2802221052S00DR;2003195;1;5586;Echantillon Pur Gel;24;;0%;;2022-03-01;
14149;2802221052S00DR;2003195;1;5599;Gyn-Aloe Soin Lavant Flacon 250ml - 8.026.380.055.999;6;12.5;45%;41.25;2022-03-01;
14150;2802221052S00DR;2003195;1;5600;Echantillon Gyn-Aloe Soin Lavant;12;;0%;;2022-03-01;
14151;2802221052S00DR;2003195;1;5708;Présentoir de comptoir ou d’étagère Gyn-Aloe;1;;0%;;2022-03-01;
14250;2302221020S00DR;2212313;1;Vide;Vide;748;1068.4;50%;534.2;2022-03-01;
14251;2302221020S00DR;2212313;1;5046;Nutri-Pulpe 1000ml - 8.026.380.050.468;6;24.9;50%;74.7;2022-03-01;
14252;2302221020S00DR;2212313;1;5049;Nutri-Pulpe Pêche Blanche 500ml - 8.026.380.050.499;6;16.9;50%;50.7;2022-03-01;
14253;2302221020S00DR;2212313;1;5050;Pur Gel Feuille 250ml - 8.026.380.050.505;12;16.9;50%;101.4;2022-03-01;
14254;2302221020S00DR;2212313;1;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;12;9.9;50%;59.4;2022-03-01;
14255;2302221020S00DR;2212313;1;5053;Aloe-Oil Crème Réparatrice 150ml - 8.026.380.050.536;4;16.9;50%;33.8;2022-03-01;
14256;2302221020S00DR;2212313;1;5152;Présentoir de Comptoir Gamme Aloe;1;;0%;;2022-03-01;
14257;2302221020S00DR;2212313;1;5154;Grand Aloe Vera Cartonné de Linéaire ou Vitrine;1;;0%;;2022-03-01;
14258;2302221020S00DR;2212313;1;5155;Présentoir de Comptoir Aloe-Oil;1;;0%;;2022-03-01;
14259;2302221020S00DR;2212313;1;5156;Brochure Gamme Aloe Vera;340;;0%;;2022-03-01;
14260;2302221020S00DR;2212313;1;5177;Echantillon Nutri-Pulpe;60;;0%;;2022-03-01;
14261;2302221020S00DR;2212313;1;5585;Echantillon Aloe-Oil Crème Réparatrice;40;;0%;;2022-03-01;
14262;2302221020S00DR;2212313;1;5586;Echantillon Pur Gel;168;;0%;;2022-03-01;
14263;2302221020S00DR;2212313;1;5597;Pure Crème 400ml - 8.026.380.055.975;6;14.9;50%;44.7;2022-03-01;
14264;2302221020S00DR;2212313;1;5598;Gyn-Aloe Soin Lavant Pompe 400ml - 8.026.380.055.982;6;16.1;50%;48.3;2022-03-01;
14265;2302221020S00DR;2212313;1;5599;Gyn-Aloe Soin Lavant Flacon 250ml - 8.026.380.055.999;6;12.5;50%;37.5;2022-03-01;
14266;2302221020S00DR;2212313;1;5600;Echantillon Gyn-Aloe Soin Lavant;36;;0%;;2022-03-01;
14267;2302221020S00DR;2212313;1;5601;Echantillon Pure Crème;12;;0%;;2022-03-01;
14268;2302221020S00DR;2212313;1;5602;Nutri-Pulpe Immunité 1000ml - 8.026.380.056.026;6;27.9;50%;83.7;2022-03-01;
14269;2302221020S00DR;2212313;1;5603;Echantillon Nutri-Pulpe Immunité;12;;0%;;2022-03-01;
14270;2302221020S00DR;2212313;1;5708;Présentoir de comptoir ou d’étagère Gyn-Aloe;1;;0%;;2022-03-01;
14271;2302221020S00DR;2212313;1;5869;Echantillon Nutri-Pulpe Goût Pêche Blanche;12;;0%;;2022-03-01;
14406;1502221952S00DR;2211791;1;Vide;Vide;772;1370.4;50%;685.2;2022-03-01;
14407;1502221952S00DR;2211791;1;5047;Nutri-Pulpe 500ml - 8.026.380.050.475;12;16.9;50%;101.4;2022-03-01;
14408;1502221952S00DR;2211791;1;5049;Nutri-Pulpe Pêche Blanche 500ml - 8.026.380.050.499;12;16.9;50%;101.4;2022-03-01;
14409;1502221952S00DR;2211791;1;5050;Pur Gel Feuille 250ml - 8.026.380.050.505;24;16.9;50%;202.8;2022-03-01;
14410;1502221952S00DR;2211791;1;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;36;9.9;50%;178.2;2022-03-01;
14411;1502221952S00DR;2211791;1;5053;Aloe-Oil Crème Réparatrice 150ml - 8.026.380.050.536;12;16.9;50%;101.4;2022-03-01;
14412;1502221952S00DR;2211791;1;5065;Totem Double Face;2;;0%;;2022-03-01;
14413;1502221952S00DR;2211791;1;5152;Présentoir de Comptoir Gamme Aloe;1;;0%;;2022-03-01;
14414;1502221952S00DR;2211791;1;5155;Présentoir de Comptoir Aloe-Oil;1;;0%;;2022-03-01;
14415;1502221952S00DR;2211791;1;5156;Brochure Gamme Aloe Vera;336;;0%;;2022-03-01;
14416;1502221952S00DR;2211791;1;5177;Echantillon Nutri-Pulpe;24;;0%;;2022-03-01;
14417;1502221952S00DR;2211791;1;5584;Echantillon Aloe-Oil Huile Réparatrice;24;;0%;;2022-03-01;
14418;1502221952S00DR;2211791;1;5585;Echantillon Aloe-Oil Crème Réparatrice;24;;0%;;2022-03-01;
14419;1502221952S00DR;2211791;1;5586;Echantillon Pur Gel;216;;0%;;2022-03-01;
14420;1502221952S00DR;2211791;1;5600;Echantillon Gyn-Aloe Soin Lavant;12;;0%;;2022-03-01;
14421;1502221952S00DR;2211791;1;5869;Echantillon Nutri-Pulpe Goût Pêche Blanche;36;;0%;;2022-03-01;
14973;0103220001S00DR;2213144;1;Vide;Vide;72;964.8;50%;482.4;2022-03-01;
14974;0103220001S00DR;2213144;1;5050;Pur Gel Feuille 250ml - 8.026.380.050.505;36;16.9;50%;304.2;2022-03-01;
14975;0103220001S00DR;2213144;1;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;36;9.9;50%;178.2;2022-03-01;
14988;0103220000S00DR;2213144;1;Vide;Vide;72;964.8;50%;482.4;2022-03-01;
14989;0103220000S00DR;2213144;1;5050;Pur Gel Feuille 250ml - 8.026.380.050.505;36;16.9;50%;304.2;2022-03-01;
14990;0103220000S00DR;2213144;1;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;36;9.9;50%;178.2;2022-03-01;
15075;1001222338S00DR;2258782;1;Vide;Vide;212;594.6;45%;327.03;2022-03-01;
15076;1001222338S00DR;2258782;1;5047;Nutri-Pulpe 500ml - 8.026.380.050.475;6;16.9;45%;55.77;2022-03-01;
15077;1001222338S00DR;2258782;1;5050;Pur Gel Feuille 250ml - 8.026.380.050.505;12;16.9;45%;111.54;2022-03-01;
15078;1001222338S00DR;2258782;1;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;12;9.9;45%;65.34;2022-03-01;
15079;1001222338S00DR;2258782;1;5065;Totem Double Face;1;;0%;;2022-03-01;
15080;1001222338S00DR;2258782;1;5156;Brochure Gamme Aloe Vera;84;;0%;;2022-03-01;
15081;1001222338S00DR;2258782;1;5177;Echantillon Nutri-Pulpe;12;;0%;;2022-03-01;
15082;1001222338S00DR;2258782;1;5586;Echantillon Pur Gel;48;;0%;;2022-03-01;
15083;1001222338S00DR;2258782;1;5598;Gyn-Aloe Soin Lavant Pompe 400ml - 8.026.380.055.982;6;16.1;45%;53.13;2022-03-01;
15084;1001222338S00DR;2258782;1;5599;Gyn-Aloe Soin Lavant Flacon 250ml - 8.026.380.055.999;6;12.5;45%;41.25;2022-03-01;
15085;1001222338S00DR;2258782;1;5600;Echantillon Gyn-Aloe Soin Lavant;24;;0%;;2022-03-01;
15086;1001222338S00DR;2258782;1;5708;Présentoir de comptoir ou d’étagère Gyn-Aloe;1;;0%;;2022-03-01;
15192;0103220002S00DR;2269223;1;Vide;Vide;60;882;40%;529.2;2022-03-01;
15193;0103220002S00DR;2269223;1;5046;Nutri-Pulpe 1000ml - 8.026.380.050.468;6;24.9;40%;89.64;2022-03-01;
15194;0103220002S00DR;2269223;1;5049;Nutri-Pulpe Pêche Blanche 500ml - 8.026.380.050.499;6;16.9;40%;60.84;2022-03-01;
15195;0103220002S00DR;2269223;1;5050;Pur Gel Feuille 250ml - 8.026.380.050.505;12;16.9;40%;121.68;2022-03-01;
15196;0103220002S00DR;2269223;1;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;12;9.9;40%;71.28;2022-03-01;
15197;0103220002S00DR;2269223;1;5052;Aloe-Oil Huile Réparatrice 50ml - 8.026.380.050.529;12;9.9;40%;71.28;2022-03-01;
15198;0103220002S00DR;2269223;1;5053;Aloe-Oil Crème Réparatrice 150ml - 8.026.380.050.536;12;15.9;40%;114.48;2022-03-01;
15219;0103220000S00DR;2269223;1;5046;Nutri-Pulpe 1000ml - 8.026.380.050.468;6;24.9;40%;89.64;2022-03-01;
15220;0103220000S00DR;2269223;1;5049;Nutri-Pulpe Pêche Blanche 500ml - 8.026.380.050.499;6;16.9;40%;60.84;2022-03-01;
15221;0103220000S00DR;2269223;1;5052;Aloe-Oil Huile Réparatrice 50ml - 8.026.380.050.529;12;9.9;40%;71.28;2022-03-01;
15222;0103220000S00DR;2269223;1;5053;Aloe-Oil Crème Réparatrice 150ml - 8.026.380.050.536;12;15.9;40%;114.48;2022-03-01;
14079;0103221839S00DR;2042915;1;Vide;Vide;305;994.8;45%;547.14;2022-03-02;
14080;0103221839S00DR;2042915;1;5046;Nutri-Pulpe 1000ml - 8.026.380.050.468;6;24.9;45%;82.17;2022-03-02;
14081;0103221839S00DR;2042915;1;5047;Nutri-Pulpe 500ml - 8.026.380.050.475;6;16.9;45%;55.77;2022-03-02;
14082;0103221839S00DR;2042915;1;5048;Nutri-Pulpe Pêche Blanche 1000ml - 8.026.380.050.482;6;24.9;45%;82.17;2022-03-02;
14083;0103221839S00DR;2042915;1;5049;Nutri-Pulpe Pêche Blanche 500ml - 8.026.380.050.499;6;16.9;45%;55.77;2022-03-02;
14084;0103221839S00DR;2042915;1;5050;Pur Gel Feuille 250ml - 8.026.380.050.505;12;16.9;45%;111.54;2022-03-02;
14085;0103221839S00DR;2042915;1;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;12;9.9;45%;65.34;2022-03-02;
14086;0103221839S00DR;2042915;1;5065;Totem Double Face;1;;0%;;2022-03-02;
14087;0103221839S00DR;2042915;1;5152;Présentoir de Comptoir Gamme Aloe;1;;0%;;2022-03-02;
14088;0103221839S00DR;2042915;1;5153;Présentoir de Sol Gamme Aloe;1;;0%;;2022-03-02;
14089;0103221839S00DR;2042915;1;5154;Grand Aloe Vera Cartonné de Linéaire ou Vitrine;1;;0%;;2022-03-02;
14090;0103221839S00DR;2042915;1;5156;Brochure Gamme Aloe Vera;120;;0%;;2022-03-02;
14091;0103221839S00DR;2042915;1;5177;Echantillon Nutri-Pulpe;24;;0%;;2022-03-02;
14092;0103221839S00DR;2042915;1;5586;Echantillon Pur Gel;48;;0%;;2022-03-02;
14093;0103221839S00DR;2042915;1;5598;Gyn-Aloe Soin Lavant Pompe 400ml - 8.026.380.055.982;6;16.1;45%;53.13;2022-03-02;
14094;0103221839S00DR;2042915;1;5599;Gyn-Aloe Soin Lavant Flacon 250ml - 8.026.380.055.999;6;12.5;45%;41.25;2022-03-02;
14095;0103221839S00DR;2042915;1;5600;Echantillon Gyn-Aloe Soin Lavant;24;;0%;;2022-03-02;
14096;0103221839S00DR;2042915;1;5708;Présentoir de comptoir ou d’étagère Gyn-Aloe;1;;0%;;2022-03-02;
14097;0103221839S00DR;2042915;1;5869;Echantillon Nutri-Pulpe Goût Pêche Blanche;24;;0%;;2022-03-02;
14098;0103221750S00DR;2012758;1;Vide;Vide;241;856.8;55%;385.56;2022-03-02;
14099;0103221750S00DR;2012758;1;5156;Brochure Gamme Aloe Vera;96;;0%;;2022-03-02;
14100;0103221750S00DR;2012758;1;5597;Pure Crème 400ml - 8.026.380.055.975;12;14.9;55%;80.46;2022-03-02;
14101;0103221750S00DR;2012758;1;5598;Gyn-Aloe Soin Lavant Pompe 400ml - 8.026.380.055.982;12;16.1;55%;86.94;2022-03-02;
14102;0103221750S00DR;2012758;1;5599;Gyn-Aloe Soin Lavant Flacon 250ml - 8.026.380.055.999;12;12.5;55%;67.5;2022-03-02;
14103;0103221750S00DR;2012758;1;5600;Echantillon Gyn-Aloe Soin Lavant;48;;0%;;2022-03-02;
14104;0103221750S00DR;2012758;1;5601;Echantillon Pure Crème;24;;0%;;2022-03-02;
14105;0103221750S00DR;2012758;1;5602;Nutri-Pulpe Immunité 1000ml - 8.026.380.056.026;12;27.9;55%;150.66;2022-03-02;
14106;0103221750S00DR;2012758;1;5603;Echantillon Nutri-Pulpe Immunité;24;;0%;;2022-03-02;
14107;0103221750S00DR;2012758;1;5708;Présentoir de comptoir ou d’étagère Gyn-Aloe;1;;0%;;2022-03-02;
14108;0103221134S00DR;2213249;1;Vide;Vide;415;1378.6;40%;827.16;2022-03-02;
14109;0103221134S00DR;2213249;1;5046;Nutri-Pulpe 1000ml - 8.026.380.050.468;6;24.9;40%;89.64;2022-03-02;
14110;0103221134S00DR;2213249;1;5047;Nutri-Pulpe 500ml - 8.026.380.050.475;6;16.9;40%;60.84;2022-03-02;
14111;0103221134S00DR;2213249;1;5048;Nutri-Pulpe Pêche Blanche 1000ml - 8.026.380.050.482;6;24.9;40%;89.64;2022-03-02;
14112;0103221134S00DR;2213249;1;5049;Nutri-Pulpe Pêche Blanche 500ml - 8.026.380.050.499;6;16.9;40%;60.84;2022-03-02;
14113;0103221134S00DR;2213249;1;5050;Pur Gel Feuille 250ml - 8.026.380.050.505;12;16.9;40%;121.68;2022-03-02;
14114;0103221134S00DR;2213249;1;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;12;9.9;40%;71.28;2022-03-02;
14115;0103221134S00DR;2213249;1;5052;Aloe-Oil Huile Réparatrice 50ml - 8.026.380.050.529;6;9.9;40%;35.64;2022-03-02;
14116;0103221134S00DR;2213249;1;5053;Aloe-Oil Crème Réparatrice 150ml - 8.026.380.050.536;4;16.9;40%;40.56;2022-03-02;
14117;0103221134S00DR;2213249;1;5065;Totem Double Face;1;;0%;;2022-03-02;
14118;0103221134S00DR;2213249;1;5153;Présentoir de Sol Gamme Aloe;1;;0%;;2022-03-02;
14119;0103221134S00DR;2213249;1;5154;Grand Aloe Vera Cartonné de Linéaire ou Vitrine;1;;0%;;2022-03-02;
14120;0103221134S00DR;2213249;1;5155;Présentoir de Comptoir Aloe-Oil;1;;0%;;2022-03-02;
14121;0103221134S00DR;2213249;1;5156;Brochure Gamme Aloe Vera;164;;0%;;2022-03-02;
14122;0103221134S00DR;2213249;1;5177;Echantillon Nutri-Pulpe;24;;0%;;2022-03-02;
14123;0103221134S00DR;2213249;1;5584;Echantillon Aloe-Oil Huile Réparatrice;12;;0%;;2022-03-02;
14124;0103221134S00DR;2213249;1;5585;Echantillon Aloe-Oil Crème Réparatrice;8;;0%;;2022-03-02;
14125;0103221134S00DR;2213249;1;5586;Echantillon Pur Gel;48;;0%;;2022-03-02;
14126;0103221134S00DR;2213249;1;5597;Pure Crème 400ml - 8.026.380.055.975;6;14.9;40%;53.64;2022-03-02;
14127;0103221134S00DR;2213249;1;5598;Gyn-Aloe Soin Lavant Pompe 400ml - 8.026.380.055.982;6;16.1;40%;57.96;2022-03-02;
14128;0103221134S00DR;2213249;1;5599;Gyn-Aloe Soin Lavant Flacon 250ml - 8.026.380.055.999;6;12.5;40%;45;2022-03-02;
14129;0103221134S00DR;2213249;1;5600;Echantillon Gyn-Aloe Soin Lavant;24;;0%;;2022-03-02;
14130;0103221134S00DR;2213249;1;5601;Echantillon Pure Crème;12;;0%;;2022-03-02;
14131;0103221134S00DR;2213249;1;5602;Nutri-Pulpe Immunité 1000ml - 8.026.380.056.026;6;27.9;40%;100.44;2022-03-02;
14132;0103221134S00DR;2213249;1;5603;Echantillon Nutri-Pulpe Immunité;12;;0%;;2022-03-02;
14133;0103221134S00DR;2213249;1;5708;Présentoir de comptoir ou d’étagère Gyn-Aloe;1;;0%;;2022-03-02;
14134;0103221134S00DR;2213249;1;5869;Echantillon Nutri-Pulpe Goût Pêche Blanche;24;;0%;;2022-03-02;
2750;0303221157S0008;2007231;43;Vide;Vide;5422;1870.8;55%;841.86;2022-03-03;
2751;0303221157S0008;2007231;43;5047;Nutri-Pulpe 500ml - 8.026.380.050.475;12;16.9;55%;91.26;2022-03-03;
2752;0303221157S0008;2007231;43;5050;Pur Gel Feuille 250ml - 8.026.380.050.505;48;16.9;55%;365.04;2022-03-03;
2753;0303221157S0008;2007231;43;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;24;9.9;55%;106.92;2022-03-03;
2754;0303221157S0008;2007231;43;5052;Aloe-Oil Huile Réparatrice 50ml - 8.026.380.050.529;24;9.9;55%;106.92;2022-03-03;
2755;0303221157S0008;2007231;43;5053;Aloe-Oil Crème Réparatrice 150ml - 8.026.380.050.536;12;16.9;55%;91.26;2022-03-03;
2756;0303221157S0008;2007231;43;5597;Pure Crème 400ml - 8.026.380.055.975;12;14.9;55%;80.46;2022-03-03;
2757;0303221157S0008;2007231;43;5156;Brochure Gamme Aloe Vera;2640;;0%;;2022-03-03;
2758;0303221157S0008;2007231;43;5168;Présentoir de Sol Aloe-Oil;10;;0%;;2022-03-03;
2759;0303221157S0008;2007231;43;5177;Echantillon Nutri-Pulpe;240;;0%;;2022-03-03;
2760;0303221157S0008;2007231;43;5584;Echantillon Aloe-Oil Huile Réparatrice;480;;0%;;2022-03-03;
2761;0303221157S0008;2007231;43;5585;Echantillon Aloe-Oil Crème Réparatrice;240;;0%;;2022-03-03;
2762;0303221157S0008;2007231;43;5586;Echantillon Pur Gel;1440;;0%;;2022-03-03;
2763;0303221157S0008;2007231;43;5601;Echantillon Pure Crème;240;;0%;;2022-03-03;
2764;0203221610S0008;2007231;43;Vide;Vide;397;1870.8;50%;935.4;2022-03-03;
2765;0203221610S0008;2007231;43;5047;Nutri-Pulpe 500ml - 8.026.380.050.475;12;16.9;50%;101.4;2022-03-03;
2766;0203221610S0008;2007231;43;5050;Pur Gel Feuille 250ml - 8.026.380.050.505;48;16.9;50%;405.6;2022-03-03;
2767;0203221610S0008;2007231;43;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;24;9.9;50%;118.8;2022-03-03;
2768;0203221610S0008;2007231;43;5052;Aloe-Oil Huile Réparatrice 50ml - 8.026.380.050.529;24;9.9;50%;118.8;2022-03-03;
2769;0203221610S0008;2007231;43;5053;Aloe-Oil Crème Réparatrice 150ml - 8.026.380.050.536;12;16.9;50%;101.4;2022-03-03;
2770;0203221610S0008;2007231;43;5597;Pure Crème 400ml - 8.026.380.055.975;12;14.9;50%;89.4;2022-03-03;
2771;0203221610S0008;2007231;43;5168;Présentoir de Sol Aloe-Oil;1;;0%;;2022-03-03;
2772;0203221610S0008;2007231;43;5177;Echantillon Nutri-Pulpe;24;;0%;;2022-03-03;
2773;0203221610S0008;2007231;43;5584;Echantillon Aloe-Oil Huile Réparatrice;48;;0%;;2022-03-03;
2774;0203221610S0008;2007231;43;5585;Echantillon Aloe-Oil Crème Réparatrice;24;;0%;;2022-03-03;
2775;0203221610S0008;2007231;43;5586;Echantillon Pur Gel;144;;0%;;2022-03-03;
2776;0203221610S0008;2007231;43;5601;Echantillon Pure Crème;24;;0%;;2022-03-03;
6001;0403221055S0013;2175937;35;Vide;Vide;1516;608.4;33%;407.63;2022-03-04;
6002;0403221055S0013;2175937;35;5049;Nutri-Pulpe Pêche Blanche 500ml - 8.026.380.050.499;12;16.9;33%;135.88;2022-03-04;
6003;0403221055S0013;2175937;35;5050;Pur Gel Feuille 250ml - 8.026.380.050.505;12;16.9;33%;135.88;2022-03-04;
6004;0403221055S0013;2175937;35;5053;Aloe-Oil Crème Réparatrice 150ml - 8.026.380.050.536;12;16.9;33%;135.88;2022-03-04;
6005;0403221055S0013;2175937;35;5065;Totem Double Face;10;;0%;;2022-03-04;
6006;0403221055S0013;2175937;35;5152;Présentoir de Comptoir Gamme Aloe;10;;0%;;2022-03-04;
6007;0403221055S0013;2175937;35;5154;Grand Aloe Vera Cartonné de Linéaire ou Vitrine;10;;0%;;2022-03-04;
6008;0403221055S0013;2175937;35;5155;Présentoir de Comptoir Aloe-Oil;10;;0%;;2022-03-04;
6009;0403221055S0013;2175937;35;5156;Brochure Gamme Aloe Vera;720;;0%;;2022-03-04;
6010;0403221055S0013;2175937;35;5585;Echantillon Aloe-Oil Crème Réparatrice;240;;0%;;2022-03-04;
6011;0403221055S0013;2175937;35;5586;Echantillon Pur Gel;240;;0%;;2022-03-04;
6012;0403221055S0013;2175937;35;5869;Echantillon Nutri-Pulpe Goût Pêche Blanche;240;;0%;;2022-03-04;
9287;0703221407S0010;2048765;30;Vide;Vide;2326;778.4;45%;428.12;2022-03-07;
9288;0703221407S0010;2048765;30;5050;Pur Gel Feuille 250ml - 8.026.380.050.505;24;16.9;45%;223.08;2022-03-07;
9289;0703221407S0010;2048765;30;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;12;9.9;45%;65.34;2022-03-07;
9290;0703221407S0010;2048765;30;5052;Aloe-Oil Huile Réparatrice 50ml - 8.026.380.050.529;12;9.9;45%;65.34;2022-03-07;
9291;0703221407S0010;2048765;30;5053;Aloe-Oil Crème Réparatrice 150ml - 8.026.380.050.536;8;16.9;45%;74.36;2022-03-07;
9292;0703221407S0010;2048765;30;5065;Totem Double Face;10;;0%;;2022-03-07;
9293;0703221407S0010;2048765;30;5152;Présentoir de Comptoir Gamme Aloe;10;;0%;;2022-03-07;
9294;0703221407S0010;2048765;30;5155;Présentoir de Comptoir Aloe-Oil;10;;0%;;2022-03-07;
9295;0703221407S0010;2048765;30;5156;Brochure Gamme Aloe Vera;1120;;0%;;2022-03-07;
9296;0703221407S0010;2048765;30;5584;Echantillon Aloe-Oil Huile Réparatrice;240;;0%;;2022-03-07;
9297;0703221407S0010;2048765;30;5585;Echantillon Aloe-Oil Crème Réparatrice;160;;0%;;2022-03-07;
9298;0703221407S0010;2048765;30;5586;Echantillon Pur Gel;720;;0%;;2022-03-07;
14050;0403221615S00DR;2042758;1;Vide;Vide;773;790.2;50%;395.1;2022-03-07;
14051;0403221615S00DR;2042758;1;5050;Pur Gel Feuille 250ml - 8.026.380.050.505;12;16.9;50%;101.4;2022-03-07;
14052;0403221615S00DR;2042758;1;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;36;9.9;50%;178.2;2022-03-07;
14053;0403221615S00DR;2042758;1;5052;Aloe-Oil Huile Réparatrice 50ml - 8.026.380.050.529;6;9.9;50%;29.7;2022-03-07;
14054;0403221615S00DR;2042758;1;5065;Totem Double Face;1;;0%;;2022-03-07;
14055;0403221615S00DR;2042758;1;5152;Présentoir de Comptoir Gamme Aloe;1;;0%;;2022-03-07;
14056;0403221615S00DR;2042758;1;5154;Grand Aloe Vera Cartonné de Linéaire ou Vitrine;1;;0%;;2022-03-07;
14057;0403221615S00DR;2042758;1;5155;Présentoir de Comptoir Aloe-Oil;1;;0%;;2022-03-07;
14058;0403221615S00DR;2042758;1;5156;Brochure Gamme Aloe Vera;348;;0%;;2022-03-07;
14059;0403221615S00DR;2042758;1;5584;Echantillon Aloe-Oil Huile Réparatrice;24;;0%;;2022-03-07;
14060;0403221615S00DR;2042758;1;5586;Echantillon Pur Gel;288;;0%;;2022-03-07;
14061;0403221615S00DR;2042758;1;5598;Gyn-Aloe Soin Lavant Pompe 400ml - 8.026.380.055.982;6;16.1;50%;48.3;2022-03-07;
14062;0403221615S00DR;2042758;1;5599;Gyn-Aloe Soin Lavant Flacon 250ml - 8.026.380.055.999;6;12.5;50%;37.5;2022-03-07;
14063;0403221615S00DR;2042758;1;5600;Echantillon Gyn-Aloe Soin Lavant;36;;0%;;2022-03-07;
14064;0403221615S00DR;2042758;1;5708;Présentoir de comptoir ou d’étagère Gyn-Aloe;1;;0%;;2022-03-07;
